formula,natoms,energy,number,has_inversion_symmetry,lgnum,layergroup,bravais_type,thickness,evac,dipz,minhessianeig,dyn_stab,alphax_el,alphay_el,alphaz_el,alphax_lat,alphax,alphay_lat,alphay,alphaz_lat,alphaz,emass_cbm,emass_vbm,is_magnetic,spin_axis,dE_zx,dE_zy,ehull,hform,is_ferroelectric,P_spontaneous_norm,J,lam,A,spin,N_nn,topology,plasmafrequency_x,plasmafrequency_y,halfmetal_gap,halfmetal_gap_dir,gap_gw,vbm_gw,cbm_gw,efermi_gw,E_B,num_elements,element_1,element_2,element_3
ISbTe,3,-9.47226852775072,156,0,69,3,0,4.011600531353912,3.84644103329309,0.0684201588562387,-4.401356504369125e-14,1,6.662125468597506,6.662125468597506,0.49563292334088865,10.206499448463548,16.868624917061055,10.154985591806964,16.81711106040447,0.02301420757456879,0.5186471309154574,2.76018684133222,0.3467990357223251,0,2,0.0,0.0,0.12259283051061054,-0.12762808205106838,0,,,,,,,0,0.0,0.0,,,1.7781870729901832,-6.0492246073761855,-4.271037534386002,-5.160131070881094,0.38566866834643754,3,I,Sb,Te
ISbTe,3,-9.84004701928255,156,0,69,3,0,3.70528420023198,3.3489973838772737,0.04052949029914877,-7.332836595841424e-15,1,6.767971309407532,6.767971309407526,0.463175347776439,14.12367696075079,20.89164827015832,11.060252378542575,17.8282236879501,0.016300739176322403,0.4794760869527614,2.5480312454124694,1.0693263641822894,0,2,0.0,0.0,0.0,-0.25022091256167894,0,,,,,,,0,0.0,0.0,,,1.6763317600369703,-6.0727307217918725,-4.396398961754903,-5.234564841773388,0.4944113416517447,3,I,Sb,Te
TiSSe,3,-17.537245052866954,156,0,69,3,0,3.122020561064809,3.9139831626808563,0.0008269015129208323,-4.9492929042680816e-14,1,7.1445798464734525,7.144579846473445,0.38478939460284844,3.2406398498089453,10.385219696282398,3.240331548829144,10.38491139530259,0.011923693879862158,0.3967130884827106,1.4204002868112826,1.084412560304301,0,2,0.0,0.0,0.12767267959173503,-1.0955419470819858,0,,,,,,,0,0.0,0.0,,,1.3330546514311035,-6.421436406426769,-5.088381754995665,-5.754909080711217,0.6895099688609598,3,Ti,S,Se
TiBrCl,3,-14.03768715836684,156,0,69,3,0,3.2773949851935322,3.7100551886887025,0.02630146088968512,-3.2431692143396283e-15,1,7.22011163240138,7.220111632401396,0.363325051456672,0.05954444119317807,7.279656073594558,0.06013310270036567,7.280244735101762,0.008602479190413915,0.3719275306470859,1.5313715817445082,0.626756801435621,0,2,0.0,0.0,0.035001729651019886,-1.3260897181258653,0,,,,,,,0,0.0,0.0,,,1.472509382204579,-4.087989028666418,-2.6154796464618393,-3.415588142158107,0.6874698793632719,3,Ti,Br,Cl
BiIS,3,-11.09084456830049,156,0,69,3,0,3.7833839866396852,3.756916597874618,-0.012043135305275685,-2.8259479067665223e-14,1,4.106626593132567,4.106626593132611,0.44789024280206896,7.684288050163351,11.790914643295919,7.6922838900229955,11.798910483155606,0.02745359793914631,0.4753438407412153,0.8462510483292698,0.33739583394809736,0,2,0.0,0.0,0.1396479356390993,-0.2867231048153596,0,,,,,,,1,0.0,0.0,,,1.7329251483469221,-6.831108484843497,-5.098183336496575,-5.964645910670036,0.5036668396281848,3,Bi,I,S
BiIS,3,-11.466652349514302,156,0,69,3,0,3.515235923109964,3.283309366480107,-0.03425168101740312,-3.485438126404662e-14,1,4.476415029013935,4.47641502901394,0.4216683628180349,14.17237910118144,18.648794130195373,14.176579853338675,18.652994882352615,0.02114257296979955,0.4428109357878344,3.4707723360207825,0.46315596830212263,0,2,0.0,0.0,0.014378675234495356,-0.4119923652199636,0,,,,,,,0,0.0,0.0,,,2.0419783102380995,-7.18800782981805,-5.14602951957995,-6.1369265950689025,0.5806083756621223,3,Bi,I,S
AsClSe,3,-11.076402293234983,156,0,69,3,0,3.087058276552213,3.0777156132484667,0.07607433299575825,-9.939109740360591e-14,1,4.893740811989761,4.893740811989761,0.37420910284420794,24.942487635140346,29.836228447130107,24.969571499606328,29.86331231159609,0.021328078263556805,0.39553718110776476,3.2116056017332553,0.8195112416789917,0,2,0.0,0.0,0.004751554643812457,-0.3817983793967314,0,,,,,,,0,0.0,0.0,,,2.5605841943435292,-7.19213268134633,-4.631548487002801,-5.633455560005869,0.7907424433606189,3,As,Cl,Se
AsClSe,3,-10.575941083654978,156,0,69,3,0,3.3683016077458,3.5265180754516656,0.10915948539700865,-0.27578985545498624,0,4.972959704827625,4.972959704827625,0.4028154829781736,,,,,,,0.7132768155500896,0.5111976296143448,0,2,0.0,0.0,0.1715719578371473,-0.21497797620339654,0,,,,,,,0,0.0,0.0,,,2.8237562216967254,-7.373966500738394,-4.550210279041669,-5.656149670902296,0.8173175865290312,3,As,Cl,Se
TiBrI,3,-12.382440077459352,156,0,69,3,0,3.503125799628579,3.907915962864613,-0.033700353300293556,-7.659913845625101e-15,1,8.876169478297363,8.876169478297369,0.41255793011002956,0.05824274885639158,8.934412227153755,0.058419322961216,8.934588801258585,0.0052618470248128445,0.4178197771348424,1.3671110705611749,0.5898665221448314,0,2,0.0,0.0,0.07322077847657867,-0.8765636293434257,0,,,,,,,0,0.0,0.0,,,1.1984760966647547,-3.73707763481502,-2.5386015381502647,-3.1378395864826425,0.4982454807743453,3,Ti,Br,I
ClSbSe,3,-11.285436660988161,156,0,69,3,0,3.2478999218201494,3.058976793463008,0.06291029479474783,-7.963143632397495e-15,1,4.134008295215382,4.1340082952154,0.3784394686718192,22.00515113808725,26.13915943330263,22.050826656648304,26.184834951863706,0.028616540347664834,0.407056009019484,1.1987616362223967,0.992567183173119,0,2,0.0,0.0,0.0038446805991199096,-0.5371298873350039,0,,,,,,,0,0.0,0.0,,,2.403756881811299,-7.238080365435863,-4.834323483624564,-6.036201924530214,0.7905525324207446,3,Cl,Sb,Se
ClSbSe,3,-10.889818657567503,156,0,69,3,0,3.5267677906660717,3.523865460301568,0.09558976910956515,-3.8874560460431436e-14,1,4.087636007060299,4.087636007060295,0.4058806134849148,17.151887416845295,21.239523423905595,17.17857201598599,21.266208023046282,0.03338885530155546,0.4392694687864702,1.262243875005324,0.6920644952949322,0,2,0.0,0.0,0.135717348406006,-0.40525721952811783,0,,,,,,,0,0.0,0.0,,,2.856423867293686,-7.4869187392409575,-4.6304948719472705,-5.73263355638414,1.0936239444711675,3,Cl,Sb,Se
AsITe,3,-9.232827978534539,156,0,69,3,0,3.806645066071801,3.86878003089625,0.07625165092146523,-9.812220749978542e-15,1,8.533647600556627,8.533647600556614,0.48836955579342495,19.955503756329076,28.489151356885703,19.797134907502727,28.330782508059343,0.01888300608049299,0.507252561873918,0.5171505842080442,0.2866896627161778,0,2,0.0,0.0,0.1617223014198815,0.03783881970820483,0,,,,,,,1,0.0,0.0,,,1.0905866051847057,-5.4809058226079905,-4.390319217423285,-4.940780996690776,0.34805611174771134,3,As,I,Te
AsITe,3,-9.717994882794184,156,0,69,3,0,3.463794444600784,3.3692496129534746,0.04411183892098585,-1.4467424377325042e-13,1,8.457448812870828,8.457448812870833,0.4522318799338834,17.965096643008636,26.422545455879465,17.94351325587974,26.400962068750573,0.012470082966548874,0.4647019629004323,2.087676457563124,0.5809005909666162,0,2,0.0,0.0,0.0,-0.12388348171167667,0,,,,,,,0,0.0,0.0,,,1.794577516976123,-6.005337040689957,-4.2107595237138336,-5.06924943712278,0.4749412313128746,3,As,I,Te
ClSSb,3,-11.40698691724034,156,0,69,3,0,3.426970002389533,3.511338191677962,0.06345601982560219,-0.07294033366971793,0,3.5537055124273538,3.55370551242735,0.3882284916274107,,,,,,,0.9356379172737447,0.7510346762450634,0,2,0.0,0.0,0.1688619038382814,-0.3792254758523601,0,,,,,,,0,0.0,0.0,,,2.9479754072600457,-7.805744100547814,-4.857768693287769,-5.9473639692930735,1.2517512322034987,3,Cl,S,Sb
ClSSb,3,-11.801736549101356,156,0,69,3,0,3.160061005431057,3.0434004263046024,0.034174534469624485,-0.04261041975551599,0,3.6137903738482478,3.613790373848244,0.3617198461741143,,,,,,,inf,1.0547397773855465,0,2,0.0,0.0,0.03727869321794275,-0.5108086864726987,0,,,,,,,0,0.0,0.0,,,2.643262223683344,-7.545895004954414,-4.90263278127107,-5.877240087469337,0.9643886071700104,3,Cl,S,Sb
ClSbTe,3,-10.360815520949135,156,0,69,3,0,3.64835847830682,3.5691415933584345,0.14093626632640638,-0.12390238141036683,0,5.059915297705099,5.059915297705085,0.4294381481473208,,,,,,,0.6670176101358806,0.3908850613452194,0,2,0.0,0.0,0.14469203235277264,-0.32158747493048406,0,,,,,,,0,0.0,0.0,,,2.3503167851553193,-6.901674484582446,-4.551357699427127,-5.868409523547431,0.566209381399347,3,Cl,Sb,Te
ClSbTe,3,-10.794891618007453,156,0,69,3,0,3.3203070161673605,3.0886440028184676,0.10095715346526082,-9.414604268315285e-15,1,4.932315156771154,4.932315156771151,0.39697988247477284,19.51750332228476,24.449818479055914,19.548106184476588,24.480421341247737,0.03173149513517455,0.4287113776099474,0.17905622907058974,1.1398475281009537,0,2,0.0,0.0,0.0,-0.4662795072832567,0,,,,,,,0,0.0,0.0,,,2.3824329746395554,-6.9303772681599884,-4.547944293520434,-5.5244356181432694,0.569400556059181,3,Cl,Sb,Te
WSeTe,3,-19.143424909433765,156,0,69,3,0,3.494570861707059,4.848933185567017,-0.038283218681065885,-1.8287173515691547e-15,1,7.785100607191239,7.785100607191232,0.43995986191742137,0.44781987446844,8.23292048165968,0.4462388516521708,8.231339458843403,0.0015360494943817678,0.4414959114118031,0.47262666328041947,0.3999551398909203,0,2,0.0,0.0,0.04153968252668901,-0.3235311687940552,0,,,,,,,0,0.0,0.0,,,1.8003597541082819,-5.08534926388451,-3.284989509776228,-4.2154682232461065,0.454519493187714,3,W,Se,Te
BrSbSe,3,-10.805612244234878,156,0,69,3,0,3.417605546575845,3.107638052760347,0.03848584161515551,-3.1916224476402406e-14,1,4.780029799223636,4.780029799223611,0.40663595304851047,19.505669345503,24.285699144726635,19.542848440368186,24.322878239591795,0.021204174101238555,0.427840127149749,5.3052249153336755,0.8254072195772276,0,2,0.0,0.0,0.0,-0.44402805723745625,0,,,,,,,0,0.0,0.0,,,2.1635891881232383,-6.897963376696904,-4.734374188573666,-5.816168782635285,0.7618343241073415,3,Br,Sb,Se
BrSbSe,3,-10.434541225343919,156,0,69,3,0,3.6795829150238744,3.562612388883644,0.06591775094050761,-3.7237154387786144e-14,1,4.618579651264442,4.61857965126444,0.43362518115178983,12.699263549439358,17.3178432007038,12.688518145990756,17.307097797255196,0.026878653880622504,0.4605038350324123,1.6926380051408505,0.5098675844634115,0,2,0.0,0.0,0.12369033963031957,-0.3203377176071367,0,,,,,,,0,0.0,0.0,,,2.571633567149625,-7.082012847586881,-4.510379280437257,-5.61756825341662,0.9054547731210263,3,Br,Sb,Se
HfSeTe,3,-17.015657312184818,156,0,69,3,0,3.5199049505561195,4.214072702921454,0.006090587485736985,-3.880944919030976e-16,1,8.354472866451585,8.354472866451577,0.42661590108100045,4.310215860820721,12.664688727272306,4.325970736731492,12.680443603183068,0.012554253774713267,0.4391701548557137,0.5916661410973778,0.5198054553409776,0,2,0.0,0.0,0.14935007175632511,-0.9406476531328908,0,,,,,,,1,0.0,0.0,,,0.7381401600978664,-5.768653777206239,-5.030513617108373,-5.399583697157306,0.4855631613945529,3,Hf,Se,Te
AsClTe,3,-10.61845987920727,156,0,69,3,0,3.1508988361657604,3.1240774796182547,0.12003335224607485,-7.368681177207216e-14,1,5.792356279868877,5.792356279868882,0.392705748228508,25.074478333185326,30.866834613054202,25.077302355800434,30.869658635669317,0.023911658979512987,0.416617407208021,0.17520950846361638,0.9813706492561394,0,2,0.0,0.0,0.00909391127898703,-0.3218155423293159,0,,,,,,,0,0.0,0.0,,,2.59602796221676,-6.999660457217706,-4.403632495000947,-5.3763430089477975,0.49185574415554023,3,As,Cl,Te
AsClTe,3,-10.088440089889145,156,0,69,3,0,3.4784943570446494,3.5860386035660463,0.15919440414934158,-0.50885216602074,0,6.2004425653937485,6.200442565393737,0.4261193845146728,,,,,,,1.1040614337522605,0.46823468970939,0,2,0.0,0.0,0.18576717438502865,-0.1451422792232743,0,,,,,,,0,0.0,0.0,,,2.2034586523305695,-6.905623298540188,-4.702164646209619,-5.872151745693966,0.6085829078054816,3,As,Cl,Te
HfBrCl,3,-14.886924666459048,156,0,69,3,0,3.5733663267061964,4.07721291432388,0.02038781893037488,-5.178256026641247e-16,1,4.763939409303641,4.763939409303647,0.37944283537419926,0.3453298396284465,5.109269248932088,0.3442965670099741,5.108235976313621,0.009241229627413148,0.3886840650016124,0.7525744129244482,0.37666163431192745,0,2,0.0,0.0,0.01796121592573711,-1.3370513759263603,0,,,,,,,0,0.0,0.0,,,1.9263403681359859,-4.179072122947997,-2.252731754812011,-3.267635988261025,0.8454041830483175,3,Hf,Br,Cl
ZrBrCl,3,-15.310026091909759,156,0,69,3,0,3.5316205248414816,3.955039923320671,0.02241806978141293,-4.608027643933776e-15,1,5.460005128677911,5.460005128677913,0.3797462533213365,0.1746037921445793,5.63460892082249,0.1739754096306414,5.633980538308554,0.009078254751517648,0.3888245080728541,0.9288855802491738,0.4343984874485945,0,2,0.0,0.0,0.009842096023417568,-1.5124588891698398,0,,,,,,,0,0.0,0.0,,,1.8777746550154282,-4.231665947637407,-2.353891292621979,-3.3592657748045767,0.8732104625938208,3,Zr,Br,Cl
TiClI,3,-12.997479817743054,156,0,69,3,0,3.3864440416678896,3.9212017989760533,-0.05917974225625044,-5.0800203932845825e-15,1,8.450591814257788,8.450591814257791,0.3899490484926254,0.15521560992766537,8.605807424185453,0.16002428724259296,8.610616101500383,0.007707431539513323,0.3976564800321387,1.7458544562450422,0.7173304463442592,0,2,0.0,0.0,0.11793503003601662,-1.0147372339511123,0,,,,,,,0,0.0,0.0,,,1.3827336131074317,-3.9355524907207213,-2.55281887761329,-3.2441856841670056,0.5619461855879708,3,Ti,Cl,I
ZrBrI,3,-13.723863664315415,156,0,69,3,0,3.7616759286380583,4.1631859853158915,-0.027396853899428943,-1.9169853240063962e-15,1,6.654068991580449,6.654068991580415,0.4316037875549102,0.07907401526064334,6.733143006841093,0.07699061392837989,6.731059605508794,0.004925320128957006,0.4365291076838672,0.8948147521269744,0.4151113471458807,0,2,0.0,0.0,0.03929636120306205,-1.085961018158449,0,,,,,,,0,0.0,0.0,,,1.589703087995478,-3.884161029918609,-2.294457941923131,-3.156659265600144,0.7597804511293628,3,Zr,Br,I
BiClTe,3,-11.069258202750731,156,0,69,3,0,3.6900283736024706,3.538646408418378,0.12940493622357993,-3.0518540351158057e-13,1,4.313795127315813,4.313795127315821,0.42761539868004445,10.656856804854813,14.970651932170625,10.692619027472176,15.006414154787997,0.03996750580229104,0.46758290448233547,1.6119189886071685,0.22360484346466605,0,2,0.0,0.0,0.1391662479614335,-0.4683905092872423,0,,,,,,,1,0.0,0.0,,,1.6758524104962518,-6.773428385308577,-5.097575974812325,-5.9355021800604515,0.4642851149661572,3,Bi,Cl,Te
BiClTe,3,-11.45763786893791,156,0,69,3,0,3.3766289131277976,3.0665014500347247,0.08744287138704485,-5.832330112078703e-15,1,4.415940985443547,4.415940985443544,0.3972218691119094,12.5884166798183,17.004357665261846,12.606976378310753,17.022917363754296,0.036087199896538996,0.43330906900844834,1.3908116767285745,0.3779162637965796,0,2,0.0,0.0,0.009706359232373915,-0.5978503980163019,0,,,,,,,1,0.0,0.0,,,1.7362965604386607,-6.887890646423118,-5.151594085984458,-6.004475734415671,0.46365736674578495,3,Bi,Cl,Te
MoSTe,3,-20.12363324502623,156,0,69,3,0,3.3734509300510886,4.729225694421586,-0.07897747841728872,-1.2378672369497531e-14,1,8.328222453467152,8.328222453467145,0.4223855184073488,0.7943252995438722,9.122547753011025,0.7834384670856419,9.111660920552787,0.0013951068341189578,0.42378062524146776,0.6474203148860102,23.00452822179973,0,2,0.0,0.0,0.0645359839860576,-0.5461894681248936,0,,,,,,,0,0.0,0.0,,,1.9880960806569,-5.398353613854009,-3.4102575331971092,-4.418613328281745,0.5086948435605122,3,Mo,S,Te
HfSSe,3,-19.478898274085598,156,0,69,3,0,3.0211186803984837,3.526059773672264,0.00095385021585115,-7.218450515551042e-16,1,4.644631846219045,4.644631846219044,0.3550737374593527,16.8375938765986,21.482225722817645,16.64237767194385,21.287009518162897,0.017984594336121245,0.373058331795474,1.0765464853188036,0.25006905709056704,0,2,0.0,0.0,0.002648541471199195,-1.4706421759246258,0,,,,,,,0,0.0,0.0,,,2.1754549854047704,-6.862027669398568,-4.6865726839937984,-5.774300176696183,0.4821386850423758,3,Hf,S,Se
HfSSe,3,-18.900147523260806,156,0,69,3,0,3.2453489361576535,4.0485173013561,0.0026780336105201165,-2.28803579823293e-14,1,4.072369639953571,4.072369639953569,0.37828551540377425,3.123096544575321,7.195466184528892,3.123531642345274,7.195901282298843,0.020935017546946974,0.39922053295072124,0.8253577757996116,1.276902647478851,0,2,0.0,0.0,0.19556545841279652,-1.2777252589830284,0,,,,,,,0,0.0,0.0,,,2.1754549854047704,-7.384485197082405,-5.209030211677634,-6.29675770438002,1.0209006960675457,3,Hf,S,Se
CrSeTe,3,-16.905443704978648,156,0,69,3,0,3.2773946348704275,4.471845569644101,-0.041990498859228335,-6.613227935255541e-15,1,12.352926131820466,12.352926131820475,0.8780990738441025,1.840166442475233,14.193092574295699,1.842471520007633,14.195397651828108,0.0025499311739420097,0.8806490050180444,0.9976546982845764,1.1576786856805186,0,2,0.0,0.0,0.11087124294655142,-0.2697499901309423,0,,,,,,,1,0.0,0.0,,,0.9737017937003845,-5.25743612058613,-4.283734326885746,-4.774780401336141,0.4477518899748859,3,Cr,Se,Te
HfClI,3,-13.865574136279426,156,0,69,3,0,3.669543974236645,4.289003668827023,-0.04222894450169965,5.558072081521251e-16,1,5.558280032666028,5.558280032666027,0.40838295721840157,0.3007022606760089,5.858982293342037,0.3008331940143194,5.859113226680346,0.007518192030804924,0.4159011492492065,0.7869662425227023,0.4114365023333127,0,2,0.0,0.0,0.14043629829997473,-1.0319844952329955,0,,,,,,,0,0.0,0.0,,,1.783094939480677,-4.028816127605193,-2.2457211881245165,-3.1935359708802813,0.7385974217680191,3,Hf,Cl,I
AsBrTe,3,-10.18609094650988,156,0,69,3,0,3.3086524509976627,3.1597407670470505,0.089187662036882,-1.2214515323596086e-14,1,6.708968478363143,6.70896847836315,0.42019920313393044,19.461024431075717,26.16999290943886,19.482851523349662,26.191820001712813,0.017703948676418148,0.4379031518103486,0.8726201418828132,0.9381867366394449,0,2,0.0,0.0,0.0,-0.24453220691706612,0,,,,,,,0,0.0,0.0,,,2.227078656701617,-6.582042317475283,-4.354963660773666,-5.468502989124474,0.585246322126203,3,As,Br,Te
AsBrTe,3,-9.697285081081043,156,0,69,3,0,3.6304489155614457,3.6250138262913802,0.12284851049578985,-1.0052334188336387e-14,1,7.008894982511758,7.0088949825117535,0.4540268655732301,166.12262008664612,173.13151506915787,167.99141037766606,175.0003053601778,0.02214151849464074,0.4761683840678708,0.5841414996154947,0.4448416474656098,0,2,0.0,0.0,0.16293528847627906,-0.08159691844078705,0,,,,,,,0,0.0,0.0,,,1.9629726404530823,-6.526741166440514,-4.563768525987431,-5.521296881338067,0.5268962098197676,3,As,Br,Te
HfBrI,3,-13.230398549771522,156,0,69,3,0,3.793941766555295,4.290220414432282,-0.022709820209921728,-1.0132610793568579e-15,1,5.957553528130044,5.957553528130035,0.43256265875031474,0.16621226762245148,6.123765795752495,0.16645469213176797,6.1240082202618025,0.004999770836468849,0.4375624295867836,0.6867983946940135,0.3444360814060908,0,2,0.0,0.0,0.08878527176160134,-0.8870989418839083,0,,,,,,,0,0.0,0.0,,,1.61179456060003,-3.8203642546916674,-2.2085696940916373,-3.0743312053497607,0.6997318980576521,3,Hf,Br,I
ISSb,3,-10.366485803029045,156,0,69,3,0,3.741086114194922,3.7929204783809043,-0.007274592528797206,-7.249744862738173e-14,1,5.10691179827737,5.106911798277368,0.4485893549776744,12.590334886281333,17.697246684558703,12.58795584590189,17.694867644179258,0.024331957574768973,0.47292131255244335,0.7597180406569221,0.3607265633238598,0,2,0.0,0.0,0.202143941015132,-0.13461470930198458,0,,,,,,,0,0.0,0.0,,,1.80907136015846,-6.503495667698177,-4.694424307539717,-5.598959987618947,0.42378647308896067,3,I,S,Sb
ISSb,3,-10.798042636251699,156,0,69,3,0,3.4508756866717656,3.3082107722162633,-0.031643117144400976,-3.1427453901228294e-14,1,5.460583655648199,5.4605836556481995,0.4203400610717384,24.210127574865606,29.670711230513803,24.226293122212525,29.686876777860725,0.017290278000135637,0.43763033907187404,2.4518694314070126,0.7205872100613631,0,2,0.0,0.0,0.05829166327424732,-0.27846698704286926,0,,,,,,,0,0.0,0.0,,,2.2601299379992303,-6.666641134481486,-4.406511196482255,-5.536576165481533,0.7517809104569767,3,I,S,Sb
BrSbTe,3,-10.326665163620792,156,0,69,3,0,3.5094367495028926,3.1397453194290517,0.07954239427355497,1.1281334326319141e-15,1,5.5943894565987025,5.594389456598707,0.42748181596146667,16.539714046052527,22.13410350265123,14.270977734819644,19.86536719141835,0.023076000902044508,0.45055781686351115,inf,0.968894084796453,0,2,0.0,0.0,0.0,-0.3770436646412498,0,,,,,,,0,0.0,0.0,,,2.069904978193807,-6.604836885486511,-4.534931907292705,-5.569884396389608,0.5529151915829285,3,Br,Sb,Te
BrSbTe,3,-9.937152420928022,156,0,69,3,0,3.816604432749825,3.613819578031716,0.11144746181974952,-8.573522509199876e-15,1,5.6059021606964,5.605902160696353,0.45890576859105037,15.505572550182867,21.111474710879268,15.541291457160908,21.147193617857262,0.028492839086442342,0.4873986076774927,0.6449725228221126,0.5076891159730477,0,2,0.0,0.0,0.1298375808975898,-0.24720608374365996,0,,,,,,,0,0.0,0.0,,,2.252901762420853,-6.671939948018354,-4.4190381855975005,-5.479868771176209,0.5742779205635933,3,Br,Sb,Te
BiBrS,3,-11.661368759236792,156,0,69,3,0,3.6056822236463546,3.5214188742853603,0.02614414233140418,-1.1129707578229867e-14,1,3.377231769835803,3.3772317698358014,0.41312313196384604,7.653365428868205,11.030597198704008,7.659077115779861,11.036308885615663,0.03070470751962641,0.44382783948347243,3.6677828117698152,0.6663730880678196,0,2,0.0,0.0,0.12441697057923722,-0.4415145390942836,0,,,,,,,0,0.0,0.0,,,2.666300606314723,-7.8725576240047515,-5.206257017690028,-6.320370816456875,0.7712062198803683,3,Bi,Br,S
BiBrS,3,-12.008661320686633,156,0,69,3,0,3.351924759012565,3.0652021026883176,0.0023585730564900744,-1.629257336356349e-14,1,3.6153945325061962,3.6153945325061905,0.3883601934796348,10.024018296634097,13.639412829140293,10.99599130060534,14.61138583311153,0.027186099891244542,0.41554629337087934,2.2256051944794697,1.1557434985661006,0,2,0.0,0.0,0.008652783429290286,-0.5572787262442306,0,,,,,,,0,0.0,0.0,,,2.3354056823327856,-7.6792750951191415,-5.343869412786356,-6.433357124137005,0.8217454314863073,3,Bi,Br,S
MoSSe,3,-21.178248481940923,156,0,69,3,0,3.2324859828602897,4.568107059354485,-0.03817771071544033,-4.6474590103522865e-15,1,6.792817497531385,6.792817497531387,0.3929872740273983,0.22546436949304122,7.0182818670244265,0.2238191590317667,7.016636656563154,0.0007762830853022236,0.3937635571127005,0.48524503475883396,0.5980395140882122,0,2,0.0,0.0,0.009277271529213168,-0.8050632461546362,0,,,,,,,0,0.0,0.0,,,2.3279280396394992,-5.619582695395374,-3.2916546557558743,-4.455618675575624,0.5271678335609751,3,Mo,S,Se
BiISe,3,-10.620409591999566,156,0,69,3,0,3.9026398817432373,3.772478613540798,0.018269038755825813,-1.030582246942125e-14,1,4.562371310977122,4.5623713109771264,0.4671870320543884,7.156053407458466,11.718424718435589,7.1600265978353645,11.722397908812491,0.025043795021308456,0.4922308270756968,2.383549057066641,0.3745899094611748,0,2,0.0,0.0,0.1144748566998371,-0.3283326096150881,0,,,,,,,1,0.0,0.0,,,1.687110294752456,-6.718388183544253,-5.031277888791797,-5.887182658224872,0.5043393736155997,3,Bi,I,Se
BiISe,3,-10.963834162099078,156,0,69,3,0,3.6417467275578064,3.302302025022719,-0.007083575124440037,-3.681084958605123e-15,1,4.963943681970351,4.963943681970351,0.44042831655877895,10.951711480328386,15.915655162298737,10.028784707859405,14.992728389829756,0.017248171194493175,0.45767648775327213,1.6944244546872367,2.50351801481014,0,2,0.0,0.0,0.0,-0.44280746631492524,0,,,,,,,0,0.0,0.0,,,1.7717954952529873,-6.886684382973858,-5.114888887720871,-5.975891813712003,0.6741595332193778,3,Bi,I,Se
CrSTe,3,-17.644343413456777,156,0,69,3,0,3.1759573996200308,4.4356347770284765,-0.08046579307843968,-4.5487592872351596e-15,1,12.487527814824228,12.487527814824217,0.8856963147170808,1.8658981809292692,14.353425995753497,1.8699955514289137,14.357523366253131,0.0014112993195268368,0.8871076140366077,1.1011416774427143,4.138141427822383,0,2,0.0,0.0,0.16065120489919318,-0.3176287293902824,0,,,,,,,1,0.0,0.0,,,0.6970322654699952,-5.304990146831151,-4.6079578813611555,-4.949677185099625,0.48068966044925837,3,Cr,S,Te
BrSSb,3,-10.9289100887754,156,0,69,3,0,3.5725854958523193,3.54764155000296,0.033885363220568926,-1.0370447546627002e-13,1,4.07735690755388,4.0773569075538205,0.4153421421224295,13.327550057432287,17.404906964986168,13.380259569302835,17.457616476856657,0.027514855559473694,0.4428569976819032,0.4045214052392867,0.5804626106763137,0,2,0.0,0.0,0.18291818812194136,-0.28670617518426056,0,,,,,,,0,0.0,0.0,,,2.6066609010756077,-7.366028225816168,-4.75936732474056,-6.062697775278364,1.0594986946602072,3,Br,S,Sb
BrSSb,3,-11.315229958515648,156,0,69,3,0,3.3132016081403854,3.0892873219473005,0.008570521191291668,-7.10736708963462e-14,1,4.26288404671123,4.262884046711227,0.38958021817229094,23.95477917102154,28.21766321773277,23.978849730428276,28.2417337771395,0.022128839957955303,0.4117090581302462,6.660292315281004,0.8086123158978625,0,2,0.0,0.0,0.054144898208525305,-0.4154794650976766,0,,,,,,,0,0.0,0.0,,,2.419301910035136,-7.167303011428436,-4.7480011013933,-5.843911689709676,0.8819817492316288,3,Br,S,Sb
MoSeTe,3,-19.327329932292745,156,0,69,3,0,3.476177085655328,4.749492261310478,-0.04034982468474438,-1.4377800508891043e-15,1,8.542343899674,8.54234389967399,0.4400249793630901,0.7455018688235212,9.28784576849752,0.7459727663603044,9.288316666034294,0.002167866816697017,0.4421928461797871,inf,0.6027110013485969,0,2,0.0,0.0,0.024962230928136393,-0.47917619411376816,0,,,,,,,0,0.0,0.0,,,1.8437468794359342,-5.023364575770175,-3.1796176963342404,-4.101491136052208,0.47540087458762226,3,Mo,Se,Te
WSSe,3,-21.217468699445437,156,0,69,3,0,3.2510144188340115,4.68019498165534,-0.03694468256095753,-3.516419747842634e-15,1,6.095788889834637,6.095788889834642,0.3926867204940777,0.10131350247596474,6.197102392310602,0.10164249513978393,6.1974313849744265,0.00044128601959966487,0.39312800651367735,0.4194798517201046,0.3682219940128759,0,2,0.0,0.0,0.010168253372136485,-0.7237933009560878,0,,,,,,,0,0.0,0.0,,,2.3137266925538102,-5.688331935768123,-3.3746052432143134,-4.7099603493255335,0.5068038375547212,3,W,S,Se
ZrSeTe,3,-17.14260579146302,156,0,69,3,0,3.5315976200354635,4.1634045106806035,0.009189681534792696,-2.931710099098626e-16,1,9.114641953879152,9.114641953879147,0.43646267007737083,4.050567761676144,13.165209715555296,4.01005480300456,13.124696756883708,0.01225891258784105,0.4487215826652119,0.7377576318127171,0.7089084491986581,0,2,0.0,0.0,0.11460845124713614,-1.0173375176522015,0,,,,,,,1,0.0,0.0,,,0.8951682024103098,-5.8313569821580895,-4.93618877974778,-5.435474212306471,0.4714757322731846,3,Zr,Se,Te
